price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,zipcode,renovated,basement
301350.0,3,3.0,0.054314467730139544,1.0,0.0,0,5,7,-1.0218979503900025,1954,98178,0,1
425000.0,2,1.75,0.1178725886139034,1.0,0.0,0,3,7,-0.9975609078688212,1940,98136,0,1
460000.0,3,1.0,-0.15664858340182708,1.0,0.0,0,3,8,-0.141844198934618,1954,98136,0,1
938000.0,3,2.5,0.572910275780455,2.0,0.0,1,3,10,1.747522322746416,1992,98006,0,0
348000.0,3,1.75,0.2903269016541482,1.0,0.0,0,3,8,-0.41557066940943876,1985,98058,0,1
435000.0,2,1.0,-0.7537643991098161,1.5,0.0,0,5,7,-0.5338804446182391,1926,98115,0,0
227950.0,3,1.5,0.63184513968385,1.0,0.0,0,4,7,-0.8334264417925166,1963,98031,0,0
425000.0,2,1.0,-0.2621978728462633,1.0,0.0,0,3,6,-1.3895971535524423,1948,98117,0,1
550000.0,3,2.0,-0.7590495269023497,1.5,0.0,0,3,7,0.3873056158334583,1925,98103,0,0
347500.0,3,2.5,-0.017535841605295116,2.0,0.0,0,4,8,0.4972990410418719,1992,98031,0,0
397000.0,4,1.75,-0.2350239528215393,1.0,0.0,0,3,7,0.10526279535824855,1959,98144,0,1
410000.0,4,1.75,0.6832183150681195,1.0,0.0,0,4,7,-0.10747608759523397,1969,98027,0,1
780000.0,3,3.5,-0.07142728317315997,2.0,0.0,0,3,10,1.8285228488579277,1998,98074,0,0
1350000.0,4,3.25,-0.43684800470291346,1.5,0.0,0,5,9,1.404395306253611,1925,98112,0,1
476000.0,3,2.25,-1.136326529834727,2.0,0.0,0,3,7,0.12091331573820799,2004,98053,0,0
390000.0,3,1.75,1.1298756220082191,1.0,0.0,0,4,7,-0.7007075541814561,1967,98072,0,0
226500.0,3,2.0,-0.027681531850552284,1.0,0.0,0,4,7,0.009281535270108443,1968,98001,0,0
495000.0,3,2.0,-1.3859490282153462,2.0,0.0,0,3,7,-0.37732631660054045,1984,98117,0,0
385000.0,3,1.0,-0.2462797782769887,1.0,0.0,0,3,6,-1.4467501550695498,1950,98106,0,1
535950.0,3,2.5,-0.39076215053836916,2.0,0.0,0,3,9,1.0728589308521645,2003,98065,0,0
910000.0,4,2.5,2.034534229113378,2.5,0.0,0,3,10,1.812527817920967,1989,98053,0,0
465000.0,2,1.0,-0.7804001861837178,1.0,0.0,0,3,7,-0.8334264417925166,1926,98105,0,0
495000.0,3,1.75,0.6732135719802458,1.0,0.0,0,3,8,-0.19428320181602665,1983,98074,0,0
250000.0,4,2.0,-0.3757445405805233,1.5,0.0,0,5,6,-0.141844198934618,1920,98002,0,1
1230000.0,4,2.25,-0.045866182406258574,2.0,0.0,0,4,10,0.974400124015901,1928,98199,0,1
400000.0,4,2.25,0.3015056142070606,2.0,0.0,0,3,7,0.6027318189384872,1973,98034,0,0
715000.0,4,2.5,0.8578192089053995,2.0,0.0,0,3,10,1.4786546413114756,1987,98074,0,0
342000.0,3,2.0,0.11043698163636531,1.0,0.0,0,3,8,0.9407148430030311,1992,98003,0,0
420000.0,4,1.75,0.21755250164978582,1.0,0.0,0,5,7,-0.37732631660054045,1967,98056,0,0
148226.0,3,1.0,0.039773101318559476,1.0,0.0,0,4,7,-0.2659274193829877,1968,98092,0,0
313000.0,3,1.0,0.5008078736083624,1.0,0.0,0,4,7,-1.0963384316095461,1968,98059,0,1
150000.0,2,1.0,0.4879039260065484,1.0,0.0,0,3,7,-1.6263448604636008,1954,98168,0,0
230000.0,2,1.0,0.37384142205093895,1.0,0.0,0,3,6,-0.9259166903018602,1958,98058,0,0
389100.0,2,1.0,-0.37674051492639204,1.0,0.0,0,4,7,-1.56505993027835,1948,98118,0,0
645000.0,4,2.25,0.26784109864168304,1.0,0.0,0,5,8,-0.3396485676785394,1974,98033,0,1
310000.0,3,1.0,-0.1273614448864347,1.0,0.0,0,3,7,-1.1472041578952723,1958,98198,0,1
351358.0,2,1.75,-2.412206416545922,2.0,0.0,0,3,8,-0.6368581370028509,2014,98029,0,0
850000.0,3,2.0,-0.9221167482885729,2.0,0.0,0,3,8,-0.02353442372581766,1900,98112,1,0
470000.0,4,2.5,0.9068532307911127,2.0,0.0,0,3,9,1.0076450619342934,1991,98019,0,0
770000.0,3,2.25,-1.7817197425903073,3.0,0.0,0,3,8,0.4702434503881618,2008,98103,0,0
366000.0,3,1.75,0.6330214084887118,1.0,0.0,0,4,8,-0.37732631660054045,1977,98059,0,1
545000.0,3,2.5,0.007217725067240716,2.0,0.0,0,3,8,0.716342837086305,1987,98029,0,0
205000.0,3,1.0,0.28012486705327155,1.0,0.0,0,4,7,-1.0963384316095461,1968,98002,0,0
405000.0,2,1.0,0.17773799630882775,1.0,0.0,0,4,7,-1.071282056164373,1948,98177,0,0
467000.0,4,2.5,0.012076928018922831,1.0,0.0,0,3,7,-0.5137759799548549,1973,98011,0,1
392500.0,2,1.0,-0.7390103576574507,1.0,0.0,0,4,7,-0.9975609078688212,1909,98144,0,0
901000.0,4,2.75,1.272242130147774,1.5,0.0,1,3,9,1.0621054199644884,1973,98034,0,1
500000.0,3,1.75,0.01002325335818053,1.0,0.0,0,3,7,-0.4543989279804737,1972,98125,0,1
384950.0,3,2.5,-0.88890362149391,2.0,0.0,0,3,7,0.45660694835603566,2000,98028,0,0
245000.0,2,1.0,-0.20838816574763758,1.0,0.0,0,3,7,-1.505217133126252,1948,98155,0,0
1170000.0,4,2.25,0.5160283532921864,2.0,0.0,0,4,9,1.739278550420127,1968,98040,0,0
184500.0,3,1.5,-0.9072540192443241,2.0,0.0,0,3,6,-0.4938291989903041,1983,98002,0,0
269000.0,2,2.0,-0.480257986321875,1.5,0.0,0,3,8,-0.02353442372581766,1986,98023,0,0
570000.0,3,2.5,-1.0407839261760832,2.0,0.0,0,3,8,-0.04010257050426193,1998,98007,0,0
850000.0,4,1.75,0.6876285479832654,1.0,0.0,0,4,8,1.0513062464732654,1961,98040,0,0
209000.0,3,1.0,-0.4275036447482751,1.0,0.0,0,4,6,-1.3337003642297163,1969,98042,0,0
327000.0,4,1.75,-0.4536221992479733,1.0,0.0,0,4,5,0.429112609916226,1933,98056,0,0
369500.0,3,1.5,0.4462725996143331,1.0,0.0,0,4,7,-0.8792511326600209,1961,98125,0,1
440000.0,3,1.75,0.15612341153199488,1.0,0.0,0,4,7,-0.5951653748034899,1976,98034,0,1
947500.0,4,2.25,0.7336835577347205,1.5,0.0,0,4,10,1.9070229554074687,1968,98040,0,0
510000.0,2,1.0,-0.6219745484267302,1.5,0.0,0,4,7,-0.5137759799548549,1919,98122,0,0
385000.0,3,2.0,0.49417584703126716,1.0,0.0,0,3,7,-1.3062060257899089,1941,98133,0,1
370000.0,5,3.0,0.44126506333533283,1.0,0.0,0,3,8,-0.2659274193829877,1990,98001,0,1
660000.0,4,1.5,-0.6219745484267302,1.5,0.0,1,3,7,0.5897892895512156,1922,98117,0,0
445000.0,4,2.5,3.2804897419128696,1.0,0.0,0,3,8,1.0621054199644884,2000,98042,0,0
460000.0,2,1.0,0.7075756990275416,1.0,0.0,0,4,7,-0.21200593232330367,1938,98125,0,0
516000.0,3,3.0,0.029499791094992723,1.0,0.0,0,3,9,-0.4543989279804737,1971,98005,0,1
343888.0,4,2.5,-0.3261434525524196,2.0,0.0,0,3,7,0.716342837086305,2002,98058,0,0
500000.0,4,1.75,0.4366470489081493,1.5,0.0,0,4,7,0.929386532353428,1965,98008,0,0
465000.0,5,1.75,-0.13774808563141944,1.0,0.0,1,3,8,-0.39637660444642014,1958,98146,0,1
302000.0,5,2.25,0.12011249469796348,2.0,0.0,0,3,7,0.8603360952620038,1986,98038,0,0
195000.0,2,1.0,0.12835075422044828,1.0,0.0,0,4,6,-0.4938291989903041,1913,98002,0,0
640000.0,3,2.5,0.2990964550851922,2.0,0.0,0,3,8,0.8132384245385321,1991,98074,0,0
502000.0,6,2.5,0.17228402451147368,1.0,0.0,0,3,8,0.12091331573820799,1977,98008,0,1
360000.0,3,2.5,-0.8314608148238035,2.0,0.0,0,3,8,-0.12460208858105747,1998,98072,0,0
290500.0,4,2.5,-1.167350781788911,2.0,0.0,0,3,7,0.19775304386759446,2003,98178,0,0
248000.0,4,3.0,-0.2615117910702866,2.0,0.0,0,3,7,0.8404260575346724,2006,98001,0,0
433000.0,4,2.5,0.07725853438154859,2.0,0.0,0,4,7,0.974400124015901,2001,98056,0,0
480000.0,2,1.0,-0.714774327317586,1.0,0.0,0,3,7,-1.6263448604636008,1980,98112,0,0
410000.0,3,1.0,-0.480257986321875,1.0,0.0,0,3,7,-0.8334264417925166,1957,98125,0,1
309950.0,4,2.75,-0.480257986321875,2.0,0.0,0,3,7,1.0076450619342934,2006,98038,0,0
253000.0,3,2.0,0.04196435343388039,1.0,0.0,0,5,7,-0.4740376474661411,1990,98042,0,0
440000.0,3,1.0,0.2990964550851922,1.0,0.0,0,3,7,-0.247826264422097,1958,98052,0,0
333000.0,5,1.75,0.30075321541100325,1.0,0.0,0,3,7,-0.5745725373040731,1954,98006,0,0
759950.0,3,2.5,1.617808608250973,2.0,0.0,0,3,9,1.7557394592513982,2002,98075,0,0
345000.0,3,2.25,0.3103522805406416,2.0,0.0,0,3,7,0.6664745425363984,1979,98045,0,0
350000.0,4,2.5,-0.2734536983017127,2.0,0.0,0,3,8,1.2086678682382825,2007,98038,0,0
198000.0,2,1.0,0.9237245289639817,1.0,0.0,0,3,7,-1.7211335289538887,1951,98188,0,0
730000.0,3,1.75,0.6157449115614887,1.0,0.0,0,4,7,-0.37732631660054045,1952,98004,0,1
266200.0,3,1.5,0.3971606762839921,1.0,0.0,0,4,7,-0.21200593232330367,1966,98059,0,0
1060000.0,4,2.5,0.47341950192686244,2.0,0.0,0,5,8,0.9407148430030311,1967,98040,0,0
95000.0,2,1.0,1.4143241489299576,1.0,0.0,0,2,6,-0.9495745496074124,1948,98058,0,0
430000.0,3,1.75,0.7768409265714246,1.0,0.0,0,3,8,-0.4543989279804737,1981,98074,0,0
650000.0,4,2.25,0.41539108223239085,2.0,0.0,0,4,7,1.2689837751556405,1973,98034,0,0
379900.0,3,2.5,-0.4612924265983341,2.0,0.0,0,3,8,0.8719754818750325,2004,98038,0,0
325000.0,2,1.5,-2.3753836369414336,2.0,0.0,0,3,7,-1.505217133126252,2004,98125,0,1
455000.0,4,2.25,0.22537590804149868,1.0,0.0,0,4,7,-0.7223519532157251,1958,98008,0,1
392000.0,4,3.75,-0.8504552250847415,1.5,0.0,0,4,6,-0.39637660444642014,1917,98108,0,1
373000.0,3,1.75,0.11976813645424057,1.0,0.0,0,3,7,-0.43491069824518713,1976,98034,0,0
951250.0,5,3.0,0.18956136105636587,1.0,0.0,1,3,8,0.5240698307170019,1953,98199,0,1
502000.0,3,2.0,0.9378584239114824,1.0,0.0,0,3,7,-0.4543989279804737,1955,98006,0,0
362500.0,3,2.0,2.3363510123072655,1.0,0.0,0,3,7,0.5637049425739339,2000,98058,0,0
525000.0,2,1.0,-0.9600083608179241,1.0,0.0,1,3,7,-0.9259166903018602,1924,98103,0,0
580000.0,4,2.5,0.6609476010680781,1.0,0.0,0,4,7,-0.22985303388646636,1977,98052,0,1
278000.0,3,2.25,0.37241505575328443,1.0,0.0,0,3,7,-0.7223519532157251,1985,98058,0,1
422500.0,2,1.0,-0.5351661526833797,1.0,0.0,0,4,7,-1.361495193192215,1923,98126,0,0
783200.0,4,2.0,-0.37674051492639204,1.0,0.0,1,3,7,-1.1472041578952723,1900,98119,0,1
715000.0,4,2.5,-0.10113146964021125,2.0,0.0,0,3,9,1.9070229554074687,2003,98075,0,0
244615.0,3,2.5,-0.7703498533021277,2.0,0.0,0,3,7,0.716342837086305,1999,98032,0,0
385000.0,3,1.75,0.9320344100533929,1.0,0.0,0,3,6,-1.753531438875836,1944,98125,0,1
549995.0,3,1.0,-0.10682572855192173,1.0,0.0,0,3,7,-0.8334264417925166,1943,98105,0,0
367000.0,3,1.75,0.770274462809973,1.0,0.0,1,4,7,-0.6579636650666087,1965,98070,0,1
375000.0,5,3.0,0.2191528150957181,2.0,0.0,0,3,8,0.3873056158334583,1990,98058,0,1
500000.0,2,2.25,-2.257430884943838,3.0,0.0,0,3,8,-0.4740376474661411,2007,98107,0,0
489000.0,2,2.25,-2.257430884943838,3.0,0.0,0,3,8,-0.4740376474661411,2007,98107,0,0
340000.0,3,2.0,-3.1248042186145093,2.0,0.0,0,3,7,-1.6891431507267198,2000,98136,0,1
562000.0,3,1.75,-0.23996491553874388,1.0,0.0,0,5,7,-1.279005750082208,1957,98144,0,1
489950.0,3,2.5,0.06116692994608723,2.0,0.0,0,3,9,1.1048493090793359,2002,98019,0,0
652000.0,3,2.25,0.3971606762839921,1.0,0.0,0,4,8,0.009281535270108443,1968,98052,0,1
472000.0,4,3.25,-0.010498090722637203,2.0,0.0,0,3,8,1.5596838450260757,1999,98042,0,1
333000.0,4,2.5,0.3463328784031227,1.0,0.0,0,4,6,0.5240698307170019,1963,98059,0,0
560000.0,3,1.5,0.03794432701557954,1.0,0.0,0,3,8,0.6411688458287537,1953,98177,0,0
799000.0,4,3.5,1.3915725790738112,2.0,0.0,1,3,10,0.9065773970790536,1990,98198,0,1
860000.0,5,2.25,0.33991530118040225,2.0,0.0,0,3,8,2.0498103164513375,1979,98006,0,0
449500.0,4,2.5,2.7676406230622415,2.0,0.0,0,3,9,1.1154239668753516,1989,98092,0,0
692500.0,4,3.0,0.6400575010422427,2.0,0.0,0,3,10,1.5149867097238454,1991,98075,0,0
925000.0,4,1.75,0.6283101487066148,1.0,0.0,0,4,9,-0.21200593232330367,1976,98006,0,1
267500.0,3,2.25,-1.233514773605864,1.5,0.0,0,3,7,-0.007073514894544228,2003,98042,0,1
396800.0,4,2.5,-0.23099480365004119,2.0,0.0,0,3,8,0.8835618414859236,2010,98019,0,0
220000.0,4,1.5,0.1616431716450074,1.0,0.0,0,5,7,-0.7007075541814561,1969,98092,0,0
892500.0,3,1.75,2.77390271297198,1.0,0.0,1,3,9,0.25759584101969246,1959,98177,0,1
455500.0,3,2.0,0.4932630113717748,1.0,0.0,0,4,7,-0.15920400378507854,1975,98052,0,0
743000.0,3,1.75,0.610494480402482,1.0,0.0,0,4,8,0.7773338065088375,1961,98040,0,0
338000.0,4,1.5,1.237062970690641,1.0,0.0,0,4,6,0.35904753026763203,1951,98155,0,0
332000.0,3,1.75,0.8168117006434717,1.0,0.0,0,3,7,-0.37732631660054045,1978,98045,0,0
563225.0,3,1.0,-0.7804001861837178,1.5,0.0,0,4,7,-0.32101697126493495,1918,98112,0,1
1150000.0,4,3.5,1.424741652161137,2.0,0.0,0,3,11,2.246620198209681,1990,98077,0,0
645000.0,2,1.0,-0.480257986321875,1.0,0.0,0,3,7,-1.121644128317191,1920,98103,0,1
739000.0,3,2.5,1.0842534717510257,2.0,0.0,0,4,9,1.2689837751556405,1981,98033,0,1
435000.0,3,2.5,0.8503374714448794,2.0,0.0,0,3,9,1.2390046279829272,1993,98019,0,0
995000.0,3,2.25,-0.8493929136229355,2.0,0.0,0,5,9,1.356857444869446,1914,98102,0,1
520000.0,4,2.75,0.039224730056235564,1.0,0.0,0,3,7,-0.3584176678923313,1986,98034,0,1
440000.0,3,1.75,0.09017067514073653,1.0,0.0,0,3,7,-0.07356623141017259,1978,98034,0,1
440000.0,3,1.5,-0.2327840467374792,1.0,0.0,0,3,7,-0.5951653748034899,1946,98115,0,1
738000.0,3,1.0,-0.8144542403534684,1.0,0.0,0,4,7,-0.4938291989903041,1921,98103,0,0
250000.0,3,1.5,0.43146690618037536,1.0,0.0,0,3,7,-0.7223519532157251,1963,98028,0,0
338150.0,4,2.25,0.24607081288352095,2.0,0.0,0,3,8,1.404395306253611,1992,98022,0,0
425000.0,3,2.25,0.041781885375180045,1.0,0.0,0,3,7,-0.4938291989903041,1979,98072,0,1
883000.0,4,2.5,2.7315445868764585,2.0,0.0,0,3,10,2.18500530350424,1999,98074,0,0
950000.0,4,1.75,1.4692901945203547,1.0,0.0,1,4,9,1.7557394592513982,1962,98075,0,0
435000.0,3,1.0,0.40498408267570496,1.0,0.0,0,5,7,-0.8334264417925166,1955,98006,0,0
415000.0,5,1.5,0.4821288600626999,1.0,0.0,0,3,7,-0.8108200570691977,1961,98034,0,1
439000.0,2,2.5,-2.7225686483823694,2.0,0.0,0,3,9,-1.4758156318405493,2004,98116,0,1
295832.0,5,1.0,-0.14821555707818881,1.0,0.0,0,5,7,-1.2254626874761376,1955,98198,0,1
285000.0,3,1.75,0.3850568546088142,1.0,0.0,0,4,7,0.009281535270108443,1967,98031,0,0
350000.0,3,1.5,-0.47945119036088407,1.0,0.0,0,3,7,-0.9024768788839408,1962,98125,0,0
489000.0,2,2.75,-2.6832529348278324,2.0,0.0,0,3,7,-0.9975609078688212,2006,98112,0,1
304500.0,3,2.25,-0.0411998696857899,1.0,0.0,0,3,7,-0.2841583328344689,1974,98003,0,1
288000.0,3,1.5,0.031156159866085113,1.0,0.0,0,4,7,-0.4543989279804737,1968,98055,0,0
417000.0,3,1.75,0.3847740703561933,1.0,0.0,0,3,8,-0.19428320181602665,1980,98011,0,1
615000.0,3,3.0,-2.657214217888188,2.0,0.0,0,3,8,-1.0218979503900025,2005,98102,0,1
730000.0,5,3.5,-0.5192876193809702,2.0,0.0,1,3,9,1.5149867097238454,2004,98072,0,1
178500.0,2,1.0,-0.98053225247217,1.0,0.0,0,4,8,-1.3062060257899089,1978,98198,0,0
300000.0,4,2.0,0.3971606762839921,1.0,0.0,0,5,7,-0.9975609078688212,1965,98198,0,1
415000.0,4,2.5,0.23631595387520404,1.0,0.0,1,3,7,-0.3584176678923313,1955,98178,0,1
653000.0,4,2.5,-0.027681531850552284,2.0,0.0,0,4,9,0.8368962838440821,1989,98029,0,0
715000.0,4,2.25,-0.31610562020096317,1.0,0.0,0,5,8,-0.3396485676785394,1941,98199,0,1
541000.0,3,1.75,-0.7537643991098161,1.5,0.0,0,4,7,-0.247826264422097,1927,98105,0,0
245000.0,4,1.5,0.07352100909938274,1.5,0.0,0,4,7,0.4428969338284714,1960,98198,0,0
547000.0,2,1.0,0.45717039633275164,1.5,0.0,0,4,7,-0.32101697126493495,1922,98133,0,0
750000.0,5,2.75,0.7422747661570349,1.0,0.0,0,3,10,0.28699734230539525,1976,98074,0,1
575000.0,5,2.5,0.7386927046720996,1.0,0.0,0,3,8,0.025532079608450112,1959,98133,0,1
216000.0,3,1.75,0.2601063832929621,1.0,0.0,0,4,6,-0.43491069824518713,1984,98092,0,0
443000.0,3,1.75,-0.5985660933012109,1.0,0.0,0,4,6,0.13646811368234368,1916,98133,0,0
257700.0,4,2.25,-0.19048574435291055,2.0,0.0,0,4,7,0.07366982341922478,1986,98038,0,0
278000.0,3,1.0,0.37455403838158846,1.0,0.0,0,3,7,-0.5951653748034899,1978,98045,0,0
300000.0,3,2.5,-0.8885391550799087,2.0,0.0,0,3,7,0.929386532353428,2003,98092,0,0
269100.0,3,2.5,0.13568825691803618,2.0,0.0,0,3,8,0.8719754818750325,1995,98092,0,0
402500.0,3,1.0,0.5495949308934743,1.5,0.0,0,4,7,-1.1472041578952723,1929,98133,0,0
306888.0,2,1.5,0.10383159163370352,2.0,0.0,0,3,7,-1.0963384316095461,1981,98056,0,0
795000.0,4,2.5,0.9246714232604896,2.0,0.0,0,4,10,1.603608970360866,1978,98007,0,0
525000.0,4,2.5,-0.3343245425230921,2.0,0.0,0,4,9,1.0076450619342934,2003,98056,0,0
1050000.0,3,2.5,0.7057947477012956,2.0,0.0,1,3,10,1.2689837751556405,1988,98040,0,1
452000.0,2,1.0,-0.2350239528215393,1.0,0.0,0,3,6,-1.4467501550695498,1938,98118,0,1
350000.0,3,2.25,-0.3764914521921112,2.0,0.0,0,3,7,-0.007073514894544228,2000,98019,0,0
410000.0,4,2.5,-0.19526549295206178,2.0,0.0,0,3,8,0.7286586070905035,2007,98056,0,0
595000.0,3,1.75,-0.9221167482885729,1.5,0.0,0,3,7,-0.7007075541814561,1905,98119,1,1
499000.0,3,2.5,-0.520950244181839,2.0,0.0,0,3,7,0.21284627235624354,2004,98053,0,0
340000.0,4,2.5,0.0749460531131082,2.0,0.0,0,3,8,1.2590299403911005,2001,98001,0,0
1070000.0,5,3.25,0.14298594961396688,2.0,0.0,0,3,10,1.9681238290313317,2001,98033,0,0
460000.0,4,3.0,2.694808565258772,2.0,0.0,0,3,8,0.9180075355813984,1991,98030,0,0
345000.0,4,2.5,-0.2578585868754568,2.0,0.0,0,3,8,1.0857034103559529,2011,98003,0,0
280500.0,3,2.25,0.07690302670334988,2.0,0.0,0,3,7,0.10526279535824855,1990,98038,0,0
704000.0,3,1.0,-0.20838816574763758,1.5,0.0,0,3,7,-0.7884128501300413,1926,98115,0,0
545000.0,3,2.5,2.3225273553515655,2.0,0.0,0,4,8,0.8132384245385321,1990,98027,0,0
335000.0,3,1.5,0.08009921820960339,1.0,0.0,0,5,7,0.5107196607653212,1962,98056,0,0
420000.0,3,2.75,0.15192664278365398,1.0,0.0,0,3,7,-0.21200593232330367,1965,98003,0,1
705000.0,4,2.0,-0.46687416154166717,1.0,0.0,0,5,7,-0.7441821433547158,1937,98115,0,1
274900.0,4,1.75,0.5212767629965616,1.0,0.0,0,3,7,-0.6368581370028509,1990,98023,0,1
499950.0,4,2.5,-1.0209347174996095,2.0,0.0,0,3,8,0.8719754818750325,2004,98072,0,1
415250.0,3,1.5,0.07405557754755517,1.0,0.0,0,4,7,-0.2659274193829877,1953,98133,0,0
222000.0,3,1.0,0.06870030852523883,1.0,0.0,0,4,7,-1.1472041578952723,1958,98002,0,0
375000.0,3,2.0,2.390235443501904,1.0,0.0,0,4,7,0.8250948634292213,1980,98042,0,1
300000.0,3,2.5,-0.3023658616002237,2.0,0.0,0,3,7,0.13646811368234368,1995,98031,0,0
456700.0,3,1.75,0.2921459889946015,1.0,0.0,0,5,7,-0.02353442372581766,1920,98146,1,1
925500.0,3,2.75,-0.4275036447482751,1.5,0.0,1,3,8,0.6027318189384872,1915,98136,1,0
375000.0,5,2.5,1.0500269625143497,1.0,0.0,0,4,8,-0.141844198934618,1975,98059,0,1
420000.0,3,2.5,1.0306582028023383,2.0,0.0,1,3,9,1.0728589308521645,1993,98042,0,0
575000.0,3,2.5,0.02894721458904525,2.0,0.0,0,3,8,1.318176827965504,2004,98072,0,0
335000.0,3,2.0,-1.7460914700785422,1.0,0.0,0,3,6,-2.140139290746485,1915,98144,0,1
428000.0,4,2.0,0.010210080678798812,1.0,0.0,0,3,7,-0.4543989279804737,1958,98122,0,0
655000.0,4,2.5,2.107506896134296,1.0,0.0,0,4,8,0.716342837086305,1977,98077,0,1
738000.0,3,3.0,-0.508530365609478,2.0,0.0,0,3,9,1.337590674420759,2006,98052,0,0
415000.0,5,1.75,-0.8679261403824104,1.0,0.0,0,3,7,-1.173023684594729,1965,98133,0,1
392000.0,3,1.0,-0.20728970648475856,1.0,0.0,0,4,6,-1.7211335289538887,1945,98126,0,1
555000.0,2,1.0,-0.5924115277869695,1.0,0.0,0,4,7,-0.9975609078688212,1941,98117,0,1
260000.0,3,2.5,-1.3205743717577587,2.0,0.0,0,3,7,0.33047193147865483,2005,98055,0,0
392500.0,3,1.0,0.5176947015116262,1.5,0.0,0,3,6,-0.2841583328344689,1940,98024,0,0
500000.0,3,2.75,3.20696997937885,1.0,0.0,0,3,7,-0.2659274193829877,1978,98072,0,1
238000.0,3,1.5,0.06296442225240108,1.0,0.0,0,4,7,-0.9975609078688212,1975,98001,0,1
251000.0,4,2.0,-0.24086522567452354,1.0,0.0,0,5,7,-1.505217133126252,1972,98178,0,1
406500.0,2,1.75,-0.3970693143629301,2.0,0.0,0,4,8,-0.07356623141017259,1978,98052,0,0
433495.0,4,2.25,0.571064773603025,2.0,0.0,0,4,9,1.680811572363427,1988,98092,0,0
265000.0,3,2.25,-0.21920080724763144,1.0,0.0,0,4,7,-0.7662013418201874,1985,98042,0,1
360000.0,3,1.75,0.021372495717695842,1.0,0.0,0,3,8,-0.0567793616442077,1957,98133,0,1
425000.0,4,1.0,0.7505959973351461,1.0,0.0,0,5,7,-1.2520933133806234,1955,98006,0,1
450000.0,2,2.75,0.6051034379445412,1.0,0.0,0,3,7,-0.07356623141017259,1968,98178,0,1
449900.0,3,1.75,0.1959225526146738,1.0,0.0,0,5,7,0.3160628190763948,1954,98133,0,0
345000.0,4,2.5,-0.2633421207184497,2.0,0.0,0,3,8,0.6915309179815716,2004,98056,0,0
612500.0,4,2.0,2.1503459425906675,1.0,0.0,0,3,7,0.21284627235624354,1967,98008,0,0
317000.0,3,1.75,0.09175403411420521,1.0,0.0,0,4,8,-0.04010257050426193,1977,98058,0,0
585000.0,3,1.5,-0.8213697480942737,1.5,0.0,0,4,8,-0.43491069824518713,1929,98117,0,1
455000.0,3,1.75,0.932410914826357,1.0,0.0,0,3,7,-0.7007075541814561,1981,98045,0,0
497000.0,4,2.25,-0.9743032941092832,2.0,0.0,0,4,8,0.9407148430030311,1968,98052,0,0
226750.0,3,1.75,-0.1661993688030825,1.0,0.0,0,3,7,-0.9495745496074124,1992,98023,0,0
385000.0,4,2.0,-0.00822346228996093,1.0,0.0,0,3,7,-0.6159263189583379,1950,98155,0,1
205000.0,3,0.75,-0.473549427314864,1.0,0.0,0,3,5,-0.9259166903018602,1948,98146,0,0
745000.0,4,2.5,0.8145535047194287,2.0,0.0,0,4,9,1.460292095576337,1989,98075,0,0
371000.0,4,2.5,-0.5435991790070179,2.0,0.0,0,3,8,1.2590299403911005,2005,98038,0,0
545000.0,4,2.5,0.2341034182926657,2.0,0.0,0,3,8,0.740915023755942,1991,98029,0,0
443000.0,3,1.0,-0.3618777858821433,1.5,0.0,0,4,7,-0.4938291989903041,1931,98133,0,0
287000.0,2,1.0,-0.15876512717866653,1.0,0.0,0,3,7,-1.2520933133806234,1951,98106,0,0
194000.0,3,1.0,0.07885715716910083,1.0,0.0,0,3,7,-0.9975609078688212,1983,98023,0,0
265000.0,3,1.0,0.09175403411420521,1.0,0.0,0,5,7,0.3732158205935022,1957,98056,0,0
1140000.0,4,2.75,0.4526067603861744,1.0,0.0,1,4,9,0.7773338065088375,1963,98040,0,1
699950.0,4,3.25,0.7833754891920971,2.0,0.0,1,3,9,2.187775675821559,1987,98166,0,0
433000.0,4,1.0,-0.027681531850552284,1.5,0.0,0,3,7,0.2427666355300675,1950,98125,0,0
200000.0,2,1.75,-1.3125590732970769,1.0,0.0,0,3,6,-1.361495193192215,2003,98038,0,0
289571.0,3,1.5,1.6931188466235016,1.0,0.0,0,3,7,-0.37732631660054045,1968,98059,0,0
440000.0,4,2.75,0.5844181233049499,1.0,0.0,0,3,8,0.25759584101969246,1967,98155,0,1
400000.0,3,1.5,0.21113213961405147,1.0,0.0,0,3,7,-0.8334264417925166,1960,98007,0,1
589000.0,4,2.5,0.9974450760076753,2.0,0.0,0,5,8,1.337590674420759,1962,98027,0,0
850000.0,5,2.25,3.5173567223151023,2.0,0.0,0,3,9,1.7557394592513982,1986,98053,0,0
520000.0,3,1.0,-1.167350781788911,1.5,0.0,0,3,7,-1.279005750082208,1903,98122,0,0
555000.0,2,2.25,-2.347065469044522,2.0,0.0,0,3,7,-0.6579636650666087,2000,98102,0,1
470000.0,3,2.5,-0.45837787877835323,2.0,0.0,0,3,7,1.1882404368418693,2004,98065,0,0
207000.0,2,1.5,-2.447740619486254,2.0,0.0,0,3,7,-0.9543326455431362,1990,98028,0,0
379750.0,4,2.75,0.4041480337773662,1.0,0.0,1,3,8,0.10526279535824855,1976,98003,0,1
709000.0,4,1.75,-0.5924115277869695,1.0,0.0,0,3,7,-0.5137759799548549,1950,98117,0,1
